Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,109.52999877929688,110.25,107.26000213623047,109.11000061035156,102.0549545288086,6192000
2021-01-05,108.8499984741211,110.91000366210938,108.30000305175781,110.45999908447266,103.3176498413086,4322800
2021-01-06,108.94999694824219,111.02999877929688,108.58999633789062,110.2300033569336,103.1025161743164,5539600
2021-01-07,110.27999877929688,111.62000274658203,109.25,111.30000305175781,104.10334014892578,5568800
2021-01-08,111.66999816894531,112.55000305175781,110.33999633789062,111.61000061035156,104.39329528808594,4242200
2021-01-11,111.20999908447266,111.9800033569336,110.2300033569336,110.83999633789062,103.67308044433594,3177400
2021-01-12,110.5199966430664,110.72000122070312,108.33999633789062,108.83999633789062,101.8023910522461,5777100
2021-01-13,109.08999633789062,112.9000015258789,108.25,112.1500015258789,104.89838409423828,6047100
2021-01-14,111.20999908447266,111.66000366210938,109.75,110.04000091552734,103.3394546508789,4391000
2021-01-15,110.0,111.62000274658203,109.38999938964844,111.30000305175781,104.52273559570312,4480100
2021-01-19,111.73999786376953,113.12999725341797,110.5199966430664,112.56999969482422,105.71540069580078,6820300
2021-01-20,112.6500015258789,113.52999877929688,112.0,112.88999938964844,106.01589965820312,2952100
2021-01-21,112.25,113.54000091552734,110.26000213623047,112.94999694824219,106.07225036621094,5028100
2021-01-22,113.0,113.51000213623047,111.73999786376953,112.83999633789062,105.96894836425781,4163900
2021-01-25,113.05999755859375,115.4000015258789,113.01000213623047,114.72000122070312,107.7344741821289,4689300
2021-01-26,114.25,115.12000274658203,113.79000091552734,114.7300033569336,107.74388122558594,4142400
2021-01-27,115.19999694824219,117.77999877929688,113.5,114.29000091552734,107.33065032958984,9104900
2021-01-28,117.91000366210938,124.06999969482422,117.1500015258789,120.38999938964844,113.05921173095703,11296300
2021-01-29,120.25,124.72000122070312,119.70999908447266,123.58999633789062,116.06436157226562,10995100
2021-02-01,123.23999786376953,124.81999969482422,122.5,122.54000091552734,115.07830810546875,8337100
2021-02-02,123.4000015258789,123.72000122070312,120.2300033569336,120.23999786376953,112.91835021972656,7277000
2021-02-03,119.73999786376953,120.88999938964844,118.9000015258789,120.22000122070312,112.89958953857422,4991900
2021-02-04,119.83000183105469,120.87000274658203,118.79000091552734,119.73999786376953,112.44881439208984,4377900
2021-02-05,120.43000030517578,124.31999969482422,120.04000091552734,124.02999877929688,116.47756958007812,5803400
2021-02-08,125.0,125.80000305175781,123.7699966430664,124.5,116.91895294189453,3456000
2021-02-09,124.83000183105469,125.27999877929688,123.61000061035156,125.1500015258789,117.52938079833984,3424500
2021-02-10,125.79000091552734,126.19999694824219,124.76000213623047,125.29000091552734,117.66085052490234,4195400
2021-02-11,125.69000244140625,126.87000274658203,125.19999694824219,126.83999633789062,119.11646270751953,3697400
2021-02-12,126.41000366210938,128.5399932861328,126.25,128.22999572753906,120.42182159423828,3658700
2021-02-16,128.49000549316406,128.5,126.8499984741211,128.02000427246094,120.22461700439453,5174000
2021-02-17,127.37000274658203,128.0,126.38999938964844,127.23999786376953,119.49210357666016,3161800
2021-02-18,125.47000122070312,126.66000366210938,124.06999969482422,125.41000366210938,117.77354431152344,5427900
2021-02-19,125.25,125.38999938964844,122.66999816894531,123.04000091552734,115.54786682128906,6204200
2021-02-22,122.94999694824219,122.94999694824219,120.52999877929688,122.55000305175781,115.08770751953125,4842000
2021-02-23,122.25,123.18000030517578,120.20999908447266,120.80000305175781,113.44425201416016,5565900
2021-02-24,120.80000305175781,122.91000366210938,120.66000366210938,122.37999725341797,114.92804718017578,4127400
2021-02-25,121.66000366210938,122.76000213623047,120.7699966430664,121.58000183105469,114.1767578125,3468900
2021-02-26,122.19000244140625,122.36000061035156,119.66000366210938,119.77999877929688,112.48637390136719,5197500
2021-03-01,120.98999786376953,122.94999694824219,120.61000061035156,122.20999908447266,114.76838684082031,3858600
2021-03-02,122.20999908447266,123.0999984741211,121.19000244140625,122.52999877929688,115.06890106201172,4908100
2021-03-03,121.69000244140625,121.88999938964844,119.05999755859375,119.18000030517578,111.92289733886719,5239500
2021-03-04,119.0,119.80999755859375,114.73999786376953,116.01000213623047,108.94593048095703,6699600
2021-03-05,117.0,117.58000183105469,114.80000305175781,117.25,110.11042022705078,4859500
2021-03-08,117.0,118.27999877929688,115.55999755859375,115.62999725341797,108.58908081054688,3931600
2021-03-09,116.73999786376953,119.33999633789062,116.48999786376953,116.69999694824219,109.59390258789062,5176100
2021-03-10,117.23999786376953,119.19999694824219,115.31999969482422,115.87999725341797,108.82383728027344,7640200
2021-03-11,116.69000244140625,117.87000274658203,115.83999633789062,117.5199966430664,110.36396789550781,4915700
2021-03-12,117.08999633789062,117.2699966430664,116.12000274658203,116.70999908447266,109.60330963134766,3714000
2021-03-15,117.19000244140625,118.22000122070312,116.54000091552734,118.0999984741211,110.9086685180664,4651800
2021-03-16,118.44999694824219,119.44000244140625,117.52999877929688,118.22000122070312,111.02135467529297,3870500
2021-03-17,117.66999816894531,118.22000122070312,116.91999816894531,117.62000274658203,110.45789337158203,3797200
2021-03-18,117.5,119.1500015258789,117.30999755859375,118.11000061035156,110.91806030273438,4253000
2021-03-19,118.37999725341797,120.98999786376953,117.56999969482422,120.25,112.927734375,11275200
2021-03-22,120.26000213623047,122.22000122070312,120.01000213623047,121.47000122070312,114.07344818115234,5173100
2021-03-23,121.7699966430664,122.1500015258789,119.87000274658203,120.48999786376953,113.15312957763672,3788500
2021-03-24,120.0,120.44999694824219,117.94999694824219,118.0199966430664,110.83353424072266,6521300
2021-03-25,118.7300033569336,119.5,117.23999786376953,119.05000305175781,111.80081939697266,5320100
2021-03-26,119.27999877929688,122.30000305175781,118.94000244140625,122.06999969482422,114.63692474365234,4857000
2021-03-29,121.0,122.73999786376953,120.05000305175781,122.2300033569336,114.78718566894531,4810100
2021-03-30,121.5,122.48999786376953,119.37999725341797,119.75,112.45819091796875,5054400
2021-03-31,120.0,121.44999694824219,119.75,119.83999633789062,112.54270935058594,5792800
2021-04-01,120.27999877929688,120.87000274658203,118.77999877929688,118.94000244140625,111.69752502441406,4015100
2021-04-05,119.6500015258789,120.3499984741211,119.08000183105469,119.86000061035156,112.56149291992188,6314600
2021-04-06,120.01000213623047,122.01000213623047,119.5999984741211,119.97000122070312,112.664794921875,5146400
2021-04-07,119.81999969482422,120.87999725341797,119.5999984741211,120.11000061035156,112.79627990722656,4313000
2021-04-08,121.01000213623047,121.56999969482422,119.54000091552734,119.77999877929688,112.48637390136719,3768800
2021-04-09,119.6500015258789,120.93000030517578,119.3499984741211,120.9000015258789,113.53816986083984,4102500
2021-04-12,120.55999755859375,121.37000274658203,120.4800033569336,121.04000091552734,113.6696548461914,2915900
2021-04-13,121.05000305175781,123.63999938964844,120.91000366210938,123.01000213623047,115.51968383789062,4944600
2021-04-14,122.55000305175781,122.83000183105469,121.29000091552734,121.5,114.52057647705078,4726500
2021-04-15,122.4000015258789,124.68000030517578,121.9000015258789,123.94000244140625,116.82041931152344,4510900
2021-04-16,124.38999938964844,124.61000061035156,122.94999694824219,124.3499984741211,117.20685577392578,6243100
2021-04-19,123.5999984741211,125.41999816894531,123.58999633789062,124.52999877929688,117.37653350830078,6853100
2021-04-20,120.5,122.0,119.01000213623047,120.0,113.10674285888672,9908200
2021-04-21,120.43000030517578,122.8499984741211,119.86000061035156,122.5999984741211,115.55738067626953,7040300
2021-04-22,122.80999755859375,124.81999969482422,122.51000213623047,123.5,116.40567779541016,6366900
2021-04-23,123.62000274658203,124.11000061035156,122.6500015258789,123.30999755859375,116.22660064697266,5227000
2021-04-26,123.38999938964844,123.4000015258789,121.94999694824219,122.58000183105469,115.53854370117188,4377500
2021-04-27,122.0,122.55000305175781,121.0,121.69999694824219,114.70909118652344,3384900
2021-04-28,121.5199966430664,121.91999816894531,120.54000091552734,121.44999694824219,114.47344970703125,3755900
2021-04-29,121.5,121.51000213623047,120.01000213623047,121.01000213623047,114.0587158203125,3889200
2021-04-30,120.5,121.1500015258789,119.3499984741211,120.08000183105469,113.18214416503906,4773500
2021-05-03,120.55000305175781,120.66000366210938,119.18000030517578,119.52999877929688,112.66374206542969,4917600
2021-05-04,119.19999694824219,119.29000091552734,116.43000030517578,117.54000091552734,110.78805541992188,9221800
2021-05-05,117.80000305175781,118.87000274658203,117.18000030517578,118.51000213623047,111.70233154296875,5632400
